Timestamp,Coke,Coal,PCI,Fuel_Rate
2026-02-25 09:00:00,535,90,96,721
2026-02-25 10:00:00,524,89,89,702
2026-02-25 11:00:00,513,80,93,686
2026-02-25 12:00:00,504,84,85,673
2026-02-25 13:00:00,509,95,86,690
2026-02-25 14:00:00,527,83,96,706
2026-02-25 15:00:00,539,85,100,724
2026-02-25 16:00:00,514,95,93,702
2026-02-25 17:00:00,503,85,86,674
2026-02-25 18:00:00,528,82,98,708
2026-02-25 19:00:00,527,80,98,705
2026-02-25 20:00:00,514,84,89,687
2026-02-25 21:00:00,518,83,95,696
2026-02-25 22:00:00,520,88,90,698
2026-02-25 23:00:00,540,80,92,712
2026-02-26 00:00:00,518,81,92,691
2026-02-26 01:00:00,503,83,85,671
2026-02-26 02:00:00,539,91,97,727
2026-02-26 03:00:00,531,94,96,721
2026-02-26 04:00:00,527,89,87,703
2026-02-26 05:00:00,523,94,96,713
2026-02-26 06:00:00,523,89,98,710
2026-02-26 07:00:00,511,87,93,691
2026-02-26 08:00:00,530,83,89,702
2026-02-26 09:00:00,516,94,98,708
2026-02-26 10:00:00,500,83,86,669
2026-02-26 11:00:00,535,81,88,704
2026-02-26 12:00:00,532,83,86,701
2026-02-26 13:00:00,513,80,98,691
2026-02-26 14:00:00,535,87,88,710
2026-02-26 15:00:00,528,92,93,713
2026-02-26 16:00:00,505,95,90,690
2026-02-26 17:00:00,527,81,85,693
2026-02-26 18:00:00,533,83,96,712
2026-02-26 19:00:00,528,83,89,700
2026-02-26 20:00:00,537,80,88,705
2026-02-26 21:00:00,521,81,99,701
2026-02-26 22:00:00,505,86,86,677
2026-02-26 23:00:00,526,94,88,708
2026-02-27 00:00:00,515,81,99,695
2026-02-27 01:00:00,514,90,87,691
2026-02-27 02:00:00,503,89,96,688
2026-02-27 03:00:00,533,88,100,721
2026-02-27 04:00:00,519,86,97,702
2026-02-27 05:00:00,511,83,91,685
2026-02-27 06:00:00,501,80,98,679
2026-02-27 07:00:00,511,91,96,698
2026-02-27 08:00:00,528,93,98,719
2026-02-27 09:00:00,538,88,100,726
2026-02-27 10:00:00,501,86,88,675
2026-02-27 11:00:00,535,80,95,710
2026-02-27 12:00:00,512,86,97,695
2026-02-27 13:00:00,510,94,93,697
2026-02-27 14:00:00,527,92,98,717
2026-02-27 15:00:00,509,82,96,687
2026-02-27 16:00:00,537,82,92,711
2026-02-27 17:00:00,508,95,85,688
2026-02-27 18:00:00,502,81,93,676
2026-02-27 19:00:00,525,93,98,716
2026-02-27 20:00:00,506,89,95,690
2026-02-27 21:00:00,540,80,87,707
2026-02-27 22:00:00,507,81,99,687
2026-02-27 23:00:00,537,95,99,731
2026-02-28 00:00:00,507,88,86,681
2026-02-28 01:00:00,501,88,92,681
2026-02-28 02:00:00,534,82,93,709
2026-02-28 03:00:00,536,80,95,711
2026-02-28 04:00:00,515,82,95,692
2026-02-28 05:00:00,511,81,93,685
2026-02-28 06:00:00,539,81,94,714
2026-02-28 07:00:00,538,95,97,730
2026-02-28 08:00:00,538,95,92,725
2026-02-28 09:00:00,504,86,99,689
2026-02-28 10:00:00,537,94,88,719
2026-02-28 11:00:00,526,92,94,712
2026-02-28 12:00:00,506,93,97,696
2026-02-28 13:00:00,506,84,91,681
2026-02-28 14:00:00,531,89,86,706
2026-02-28 15:00:00,531,95,93,719
2026-02-28 16:00:00,515,87,90,692
2026-02-28 17:00:00,520,93,90,703
2026-02-28 18:00:00,513,89,88,690
2026-02-28 19:00:00,539,94,85,718
2026-02-28 20:00:00,504,88,90,682
2026-02-28 21:00:00,527,84,85,696
2026-02-28 22:00:00,513,94,86,693
2026-02-28 23:00:00,532,94,90,716
2026-03-01 00:00:00,506,82,98,686
2026-03-01 01:00:00,503,85,85,673
2026-03-01 02:00:00,540,88,88,716
2026-03-01 03:00:00,534,82,92,708
2026-03-01 04:00:00,523,94,89,706
2026-03-01 05:00:00,507,82,99,688
2026-03-01 06:00:00,501,89,85,675
2026-03-01 07:00:00,504,92,93,689
2026-03-01 08:00:00,519,84,90,693
2026-03-01 09:00:00,507,94,96,697
2026-03-01 10:00:00,533,87,99,719
2026-03-01 11:00:00,532,91,99,722
2026-03-01 12:00:00,500,85,86,671
2026-03-01 13:00:00,501,88,86,675
2026-03-01 14:00:00,526,95,95,716
2026-03-01 15:00:00,530,82,90,702
2026-03-01 16:00:00,512,92,87,691
2026-03-01 17:00:00,519,92,87,698
2026-03-01 18:00:00,505,85,100,690
2026-03-01 19:00:00,537,88,90,715
2026-03-01 20:00:00,538,93,89,720
2026-03-01 21:00:00,529,92,100,721
2026-03-01 22:00:00,540,81,93,714
2026-03-01 23:00:00,502,91,92,685
2026-03-02 00:00:00,507,88,87,682
2026-03-02 01:00:00,537,93,88,718
2026-03-02 02:00:00,522,93,86,701
2026-03-02 03:00:00,531,87,90,708
2026-03-02 04:00:00,531,89,92,712
2026-03-02 05:00:00,521,92,96,709
2026-03-02 06:00:00,506,94,97,697
2026-03-02 07:00:00,511,89,86,686
2026-03-02 08:00:00,538,93,94,725
2026-03-02 09:00:00,539,92,97,728
2026-03-02 10:00:00,534,87,93,714
2026-03-02 11:00:00,539,93,85,717
2026-03-02 12:00:00,517,94,94,705
2026-03-02 13:00:00,509,82,99,690
2026-03-02 14:00:00,500,84,95,679
2026-03-02 15:00:00,506,92,89,687
2026-03-02 16:00:00,510,91,92,693
2026-03-02 17:00:00,540,93,93,726
2026-03-02 18:00:00,534,84,85,703
2026-03-02 19:00:00,532,87,93,712
2026-03-02 20:00:00,534,92,92,718
2026-03-02 21:00:00,539,81,98,718
2026-03-02 22:00:00,508,88,97,693
2026-03-02 23:00:00,530,84,99,713
2026-03-03 00:00:00,538,82,98,718
2026-03-03 01:00:00,501,82,87,670
2026-03-03 02:00:00,519,82,91,692
2026-03-03 03:00:00,507,87,96,690
2026-03-03 04:00:00,538,85,91,714
2026-03-03 05:00:00,526,83,92,701
2026-03-03 06:00:00,513,95,98,706
2026-03-03 07:00:00,500,90,90,680
2026-03-03 08:00:00,515,81,93,689
2026-03-03 09:00:00,520,83,97,700
2026-03-03 10:00:00,521,80,90,691
2026-03-03 11:00:00,523,88,94,705
2026-03-03 12:00:00,531,84,93,708
2026-03-03 13:00:00,507,83,98,688
2026-03-03 14:00:00,520,81,91,692
2026-03-03 15:00:00,518,88,85,691
2026-03-03 16:00:00,536,93,97,726
2026-03-03 17:00:00,504,95,100,699
2026-03-03 18:00:00,504,84,93,681
2026-03-03 19:00:00,538,81,85,704
2026-03-03 20:00:00,525,94,89,708
2026-03-03 21:00:00,506,88,87,681
2026-03-03 22:00:00,528,88,98,714
2026-03-03 23:00:00,533,83,92,708
2026-03-04 00:00:00,520,85,97,702
2026-03-04 01:00:00,540,92,93,725
2026-03-04 02:00:00,534,93,92,719
2026-03-04 03:00:00,537,92,99,728
2026-03-04 04:00:00,519,92,94,705
2026-03-04 05:00:00,505,90,95,690
2026-03-04 06:00:00,537,88,95,720
2026-03-04 07:00:00,503,83,88,674
2026-03-04 08:00:00,539,84,90,713
2026-03-04 09:00:00,503,95,96,694
2026-03-04 10:00:00,515,92,86,693
2026-03-04 11:00:00,522,83,87,692
2026-03-04 12:00:00,530,82,98,710
2026-03-04 13:00:00,503,87,97,687
2026-03-04 14:00:00,513,93,95,701
2026-03-04 15:00:00,515,93,89,697
2026-03-04 16:00:00,506,88,95,689
2026-03-04 17:00:00,523,81,97,701
2026-03-04 18:00:00,531,80,86,697
2026-03-04 19:00:00,501,89,89,679
2026-03-04 20:00:00,519,88,90,697
2026-03-04 21:00:00,503,89,97,689
2026-03-04 22:00:00,524,88,98,710
2026-03-04 23:00:00,527,95,98,720
2026-03-05 00:00:00,503,90,98,691
2026-03-05 01:00:00,516,85,85,686
2026-03-05 02:00:00,519,90,98,707
2026-03-05 03:00:00,523,95,99,717
2026-03-05 04:00:00,521,80,99,700
2026-03-05 05:00:00,519,90,92,701
2026-03-05 06:00:00,512,80,98,690
2026-03-05 07:00:00,508,87,96,691
2026-03-05 08:00:00,516,92,97,705
2026-03-05 09:00:00,508,85,98,691
2026-03-05 10:00:00,521,89,86,696
2026-03-05 11:00:00,506,92,95,693
2026-03-05 12:00:00,538,91,92,721
2026-03-05 13:00:00,503,80,98,681
2026-03-05 14:00:00,510,85,88,683
2026-03-05 15:00:00,511,84,94,689
2026-03-05 16:00:00,511,94,98,703
2026-03-05 17:00:00,530,95,94,719
2026-03-05 18:00:00,525,84,95,704
2026-03-05 19:00:00,539,82,97,718
2026-03-05 20:00:00,501,83,87,671
2026-03-05 21:00:00,511,88,88,687
2026-03-05 22:00:00,505,91,93,689
2026-03-05 23:00:00,534,92,86,712
2026-03-06 00:00:00,500,80,88,668
2026-03-06 01:00:00,530,92,100,722
2026-03-06 02:00:00,531,84,91,706
2026-03-06 03:00:00,505,85,96,686
2026-03-06 04:00:00,528,80,93,701
2026-03-06 05:00:00,528,84,98,710
2026-03-06 06:00:00,516,85,98,699
2026-03-06 07:00:00,504,84,88,676
2026-03-06 08:00:00,510,81,91,682
2026-03-06 09:00:00,533,88,92,713
2026-03-06 10:00:00,530,90,92,712
2026-03-06 11:00:00,527,91,97,715
2026-03-06 12:00:00,534,81,99,714
2026-03-06 13:00:00,535,91,90,716
2026-03-06 14:00:00,523,88,90,701
2026-03-06 15:00:00,519,84,88,691
2026-03-06 16:00:00,535,87,95,717
2026-03-06 17:00:00,516,91,93,700
2026-03-06 18:00:00,503,81,98,682
2026-03-06 19:00:00,516,89,96,701
2026-03-06 20:00:00,518,94,95,707
2026-03-06 21:00:00,509,86,87,682
2026-03-06 22:00:00,507,84,91,682
2026-03-06 23:00:00,509,94,94,697
2026-03-07 00:00:00,534,95,87,716
2026-03-07 01:00:00,528,94,97,719
2026-03-07 02:00:00,513,87,94,694
2026-03-07 03:00:00,510,95,90,695
2026-03-07 04:00:00,501,86,97,684
2026-03-07 05:00:00,510,82,100,692
2026-03-07 06:00:00,522,80,86,688
2026-03-07 07:00:00,504,92,92,688
2026-03-07 08:00:00,502,88,95,685
2026-03-07 09:00:00,540,86,86,712
2026-03-07 10:00:00,524,87,95,706
2026-03-07 11:00:00,534,84,93,711
2026-03-07 12:00:00,539,87,95,721
2026-03-07 13:00:00,514,89,85,688
2026-03-07 14:00:00,502,83,87,672
2026-03-07 15:00:00,525,94,100,719
2026-03-07 16:00:00,532,89,87,708
2026-03-07 17:00:00,527,91,90,708
2026-03-07 18:00:00,517,88,93,698
2026-03-07 19:00:00,523,88,93,704
2026-03-07 20:00:00,527,81,91,699
2026-03-07 21:00:00,534,91,87,712
2026-03-07 22:00:00,530,86,99,715
2026-03-07 23:00:00,535,83,85,703
2026-03-08 00:00:00,520,87,88,695
2026-03-08 01:00:00,509,94,93,696
2026-03-08 02:00:00,534,92,98,724
2026-03-08 03:00:00,537,84,86,707
2026-03-08 04:00:00,519,90,100,709
2026-03-08 05:00:00,537,84,100,721
2026-03-08 06:00:00,506,88,99,693
2026-03-08 07:00:00,508,88,97,693
2026-03-08 08:00:00,514,81,87,682
2026-03-08 09:00:00,538,92,93,723
2026-03-08 10:00:00,511,88,89,688
2026-03-08 11:00:00,513,87,99,699
2026-03-08 12:00:00,510,87,92,689
2026-03-08 13:00:00,536,83,89,708
2026-03-08 14:00:00,507,95,85,687
2026-03-08 15:00:00,525,85,91,701
2026-03-08 16:00:00,511,81,91,683
2026-03-08 17:00:00,510,84,88,682
2026-03-08 18:00:00,502,83,85,670
2026-03-08 19:00:00,511,87,90,688
2026-03-08 20:00:00,500,80,87,667
2026-03-08 21:00:00,533,92,99,724
2026-03-08 22:00:00,527,92,88,707
2026-03-08 23:00:00,502,80,100,682
2026-03-09 00:00:00,524,83,85,692
2026-03-09 01:00:00,535,82,94,711
2026-03-09 02:00:00,512,91,97,700
2026-03-09 03:00:00,505,89,86,680
2026-03-09 04:00:00,515,89,95,699
2026-03-09 05:00:00,515,82,86,683
2026-03-09 06:00:00,530,88,98,716
2026-03-09 07:00:00,535,84,91,710
2026-03-09 08:00:00,520,89,98,707
2026-03-09 09:00:00,537,90,88,715
2026-03-09 10:00:00,502,80,91,673
2026-03-09 11:00:00,501,94,97,692
2026-03-09 12:00:00,511,80,96,687
2026-03-09 13:00:00,517,90,97,704
2026-03-09 14:00:00,528,82,95,705
2026-03-09 15:00:00,501,81,98,680
2026-03-09 16:00:00,527,92,98,717
2026-03-09 17:00:00,517,82,87,686
2026-03-09 18:00:00,500,92,96,688
2026-03-09 19:00:00,519,82,87,688
2026-03-09 20:00:00,514,89,85,688
2026-03-09 21:00:00,528,90,88,706
2026-03-09 22:00:00,525,88,100,713
2026-03-09 23:00:00,502,80,96,678
2026-03-10 00:00:00,535,86,98,719
2026-03-10 01:00:00,526,86,94,706
2026-03-10 02:00:00,535,84,97,716
2026-03-10 03:00:00,534,92,90,716
2026-03-10 04:00:00,524,94,85,703
2026-03-10 05:00:00,533,87,98,718
2026-03-10 06:00:00,535,83,100,718
2026-03-10 07:00:00,533,95,87,715
2026-03-10 08:00:00,523,80,96,699
2026-03-10 09:00:00,537,93,90,720
2026-03-10 10:00:00,523,94,87,704
2026-03-10 11:00:00,536,94,97,727
2026-03-10 12:00:00,501,87,89,677
2026-03-10 13:00:00,501,82,89,672
2026-03-10 14:00:00,527,91,99,717
2026-03-10 15:00:00,540,85,97,722
2026-03-10 16:00:00,500,89,87,676
2026-03-10 17:00:00,535,80,96,711
2026-03-10 18:00:00,508,82,99,689
2026-03-10 19:00:00,523,90,95,708
2026-03-10 20:00:00,507,94,100,701
2026-03-10 21:00:00,529,89,87,705
2026-03-10 22:00:00,508,95,94,697
2026-03-10 23:00:00,524,85,87,696
2026-03-11 00:00:00,506,84,93,683
2026-03-11 01:00:00,505,92,89,686
2026-03-11 02:00:00,527,88,90,705
2026-03-11 03:00:00,510,84,100,694
2026-03-11 04:00:00,521,82,99,702
2026-03-11 05:00:00,503,88,96,687
2026-03-11 06:00:00,517,84,88,689
2026-03-11 07:00:00,535,91,94,720
2026-03-11 08:00:00,523,95,86,704
2026-03-11 09:00:00,520,93,89,702
2026-03-11 10:00:00,500,84,89,673
2026-03-11 11:00:00,523,95,85,703
2026-03-11 12:00:00,536,80,86,702
2026-03-11 13:00:00,504,92,92,688
2026-03-11 14:00:00,521,93,93,707
2026-03-11 15:00:00,503,94,90,687
2026-03-11 16:00:00,513,84,93,690
2026-03-11 17:00:00,530,85,90,705
2026-03-11 18:00:00,535,90,93,718
2026-03-11 19:00:00,500,81,87,668
2026-03-11 20:00:00,531,85,90,706
2026-03-11 21:00:00,516,94,92,702
2026-03-11 22:00:00,505,84,98,687
2026-03-11 23:00:00,504,92,96,692
2026-03-12 00:00:00,500,95,87,682
2026-03-12 01:00:00,503,91,86,680
2026-03-12 02:00:00,505,83,96,684
2026-03-12 03:00:00,500,85,99,684
2026-03-12 04:00:00,506,82,95,683
2026-03-12 05:00:00,511,93,87,691
2026-03-12 06:00:00,502,91,92,685
2026-03-12 07:00:00,528,81,89,698
2026-03-12 08:00:00,512,81,86,679
2026-03-12 09:00:00,529,82,98,709
2026-03-12 10:00:00,537,90,85,712
2026-03-12 11:00:00,500,95,93,688
2026-03-12 12:00:00,505,89,95,689
2026-03-12 13:00:00,518,87,89,694
2026-03-12 14:00:00,536,94,98,728
2026-03-12 15:00:00,537,86,98,721
2026-03-12 16:00:00,522,84,93,699
2026-03-12 17:00:00,517,95,88,700
2026-03-12 18:00:00,526,82,89,697
2026-03-12 19:00:00,530,86,94,710
2026-03-12 20:00:00,534,82,91,707
2026-03-12 21:00:00,504,81,93,678
2026-03-12 22:00:00,521,81,89,691
2026-03-12 23:00:00,522,92,92,706
2026-03-13 00:00:00,511,82,99,692
2026-03-13 01:00:00,518,86,96,700
2026-03-13 02:00:00,528,88,92,708
2026-03-13 03:00:00,521,84,98,703
2026-03-13 04:00:00,533,81,97,711
2026-03-13 05:00:00,517,93,86,696
2026-03-13 06:00:00,527,94,91,712
2026-03-13 07:00:00,537,87,93,717
2026-03-13 08:00:00,519,86,94,699
2026-03-13 09:00:00,511,90,92,693
2026-03-13 10:00:00,524,89,97,710
2026-03-13 11:00:00,508,81,95,684
2026-03-13 12:00:00,521,81,99,701
2026-03-13 13:00:00,528,88,86,702
2026-03-13 14:00:00,525,91,99,715
2026-03-13 15:00:00,539,90,96,725
2026-03-13 16:00:00,505,91,97,693
2026-03-13 17:00:00,510,86,90,686
2026-03-13 18:00:00,500,81,95,676
2026-03-13 19:00:00,520,83,86,689
2026-03-13 20:00:00,531,89,85,705
2026-03-13 21:00:00,538,83,92,713
2026-03-13 22:00:00,506,82,88,676
2026-03-13 23:00:00,529,92,88,709
2026-03-14 00:00:00,538,80,89,707
2026-03-14 01:00:00,521,89,99,709
2026-03-14 02:00:00,524,81,90,695
2026-03-14 03:00:00,510,80,97,687
2026-03-14 04:00:00,539,91,92,722
2026-03-14 05:00:00,520,88,87,695
2026-03-14 06:00:00,511,80,87,678
2026-03-14 07:00:00,508,85,99,692
2026-03-14 08:00:00,520,91,86,697
2026-03-14 09:00:00,500,85,98,683
2026-03-14 10:00:00,503,82,95,680
2026-03-14 11:00:00,507,90,91,688
2026-03-14 12:00:00,511,91,93,695
2026-03-14 13:00:00,528,90,86,704
2026-03-14 14:00:00,528,89,86,703
2026-03-14 15:00:00,531,83,99,713
2026-03-14 16:00:00,512,84,99,695
2026-03-14 17:00:00,538,81,96,715
2026-03-14 18:00:00,537,91,85,713
2026-03-14 19:00:00,514,82,86,682
2026-03-14 20:00:00,500,92,94,686
2026-03-14 21:00:00,539,86,94,719
2026-03-14 22:00:00,500,86,88,674
2026-03-14 23:00:00,500,88,96,684
2026-03-15 00:00:00,508,81,91,680
2026-03-15 01:00:00,527,81,94,702
2026-03-15 02:00:00,504,82,94,680
2026-03-15 03:00:00,540,83,92,715
2026-03-15 04:00:00,521,85,96,702
2026-03-15 05:00:00,522,87,96,705
2026-03-15 06:00:00,536,90,89,715
2026-03-15 07:00:00,502,91,97,690
2026-03-15 08:00:00,504,81,86,671
2026-03-15 09:00:00,526,95,85,706
2026-03-15 10:00:00,501,92,98,691
2026-03-15 11:00:00,535,81,87,703
2026-03-15 12:00:00,534,92,99,725
2026-03-15 13:00:00,530,88,86,704
2026-03-15 14:00:00,515,95,93,703
2026-03-15 15:00:00,508,86,91,685
2026-03-15 16:00:00,536,89,94,719
2026-03-15 17:00:00,537,91,92,720
2026-03-15 18:00:00,501,80,97,678
2026-03-15 19:00:00,531,94,97,722
2026-03-15 20:00:00,510,90,95,695
2026-03-15 21:00:00,500,86,90,676
2026-03-15 22:00:00,540,91,85,716
2026-03-15 23:00:00,504,95,91,690
2026-03-16 00:00:00,524,90,93,707
2026-03-16 01:00:00,508,92,90,690
2026-03-16 02:00:00,518,83,99,700
2026-03-16 03:00:00,534,88,90,712
2026-03-16 04:00:00,537,81,90,708
2026-03-16 05:00:00,536,84,92,712
2026-03-16 06:00:00,514,89,95,698
2026-03-16 07:00:00,506,82,85,673
2026-03-16 08:00:00,502,81,98,681
2026-03-16 09:00:00,502,91,92,685
2026-03-16 10:00:00,500,93,93,686
2026-03-16 11:00:00,515,80,89,684
2026-03-16 12:00:00,507,82,97,686
2026-03-16 13:00:00,525,94,92,711
2026-03-16 14:00:00,508,80,94,682
2026-03-16 15:00:00,521,94,95,710
2026-03-16 16:00:00,536,94,95,725
2026-03-16 17:00:00,536,85,87,708
2026-03-16 18:00:00,510,93,94,697
2026-03-16 19:00:00,510,92,86,688
2026-03-16 20:00:00,514,87,98,699
2026-03-16 21:00:00,511,80,89,680
2026-03-16 22:00:00,529,91,96,716
2026-03-16 23:00:00,533,85,87,705
2026-03-17 00:00:00,516,94,99,709
2026-03-17 01:00:00,501,84,85,670
2026-03-17 02:00:00,528,83,87,698
2026-03-17 03:00:00,522,85,92,699
2026-03-17 04:00:00,535,80,90,705
2026-03-17 05:00:00,512,93,90,695
2026-03-17 06:00:00,506,85,87,678
2026-03-17 07:00:00,522,83,100,705
2026-03-17 08:00:00,500,91,88,679
2026-03-17 09:00:00,527,83,88,698
2026-03-17 10:00:00,532,93,91,716
2026-03-17 11:00:00,534,91,95,720
2026-03-17 12:00:00,535,82,95,712
2026-03-17 13:00:00,536,94,100,730
2026-03-17 14:00:00,510,83,97,690
2026-03-17 15:00:00,535,81,86,702
2026-03-17 16:00:00,521,87,100,708
2026-03-17 17:00:00,534,86,87,707
2026-03-17 18:00:00,535,92,89,716
2026-03-17 19:00:00,532,95,90,717
2026-03-17 20:00:00,532,88,95,715
2026-03-17 21:00:00,519,81,88,688
2026-03-17 22:00:00,532,84,90,706
2026-03-17 23:00:00,530,85,85,700
2026-03-18 00:00:00,503,85,91,679
2026-03-18 01:00:00,539,89,89,717
2026-03-18 02:00:00,540,87,89,716
2026-03-18 03:00:00,509,81,93,683
2026-03-18 04:00:00,505,88,93,686
2026-03-18 05:00:00,531,88,91,710
2026-03-18 06:00:00,508,83,87,678
2026-03-18 07:00:00,526,91,91,708
2026-03-18 08:00:00,500,84,85,669
2026-03-18 09:00:00,508,81,91,680
2026-03-18 10:00:00,503,88,89,680
2026-03-18 11:00:00,514,84,89,687
2026-03-18 12:00:00,528,95,96,719
2026-03-18 13:00:00,508,83,92,683
2026-03-18 14:00:00,523,86,86,695
2026-03-18 15:00:00,508,82,98,688
2026-03-18 16:00:00,521,81,98,700
2026-03-18 17:00:00,516,92,91,699
2026-03-18 18:00:00,500,81,96,677
2026-03-18 19:00:00,538,87,99,724
2026-03-18 20:00:00,529,94,96,719
2026-03-18 21:00:00,525,83,92,700
2026-03-18 22:00:00,508,82,85,675
2026-03-18 23:00:00,510,82,98,690
2026-03-19 00:00:00,504,95,94,693
2026-03-19 01:00:00,524,81,90,695
2026-03-19 02:00:00,537,86,88,711
2026-03-19 03:00:00,501,88,92,681
2026-03-19 04:00:00,534,88,87,709
2026-03-19 05:00:00,539,92,97,728
2026-03-19 06:00:00,510,84,87,681
2026-03-19 07:00:00,512,83,98,693
2026-03-19 08:00:00,531,80,86,697
2026-03-19 09:00:00,523,92,96,711
2026-03-19 10:00:00,526,92,99,717
2026-03-19 11:00:00,502,92,92,686
2026-03-19 12:00:00,525,84,87,696
2026-03-19 13:00:00,536,92,96,724
2026-03-19 14:00:00,523,81,94,698
2026-03-19 15:00:00,537,89,93,719
2026-03-19 16:00:00,519,81,99,699
2026-03-19 17:00:00,527,92,91,710
2026-03-19 18:00:00,519,86,92,697
2026-03-19 19:00:00,536,93,96,725
2026-03-19 20:00:00,500,89,97,686
2026-03-19 21:00:00,510,94,91,695
2026-03-19 22:00:00,508,85,97,690
2026-03-19 23:00:00,508,93,88,689
2026-03-20 00:00:00,505,89,89,683
2026-03-20 01:00:00,516,86,98,700
2026-03-20 02:00:00,508,90,95,693
2026-03-20 03:00:00,517,84,88,689
2026-03-20 04:00:00,532,81,100,713
2026-03-20 05:00:00,538,83,98,719
2026-03-20 06:00:00,509,87,94,690
2026-03-20 07:00:00,505,92,93,690
2026-03-20 08:00:00,514,86,95,695
2026-03-20 09:00:00,515,84,94,693
2026-03-20 10:00:00,529,85,96,710
2026-03-20 11:00:00,503,91,92,686
2026-03-20 12:00:00,514,87,93,694
2026-03-20 13:00:00,512,81,92,685
2026-03-20 14:00:00,504,82,96,682
2026-03-20 15:00:00,533,95,97,725
2026-03-20 16:00:00,501,91,93,685
2026-03-20 17:00:00,523,94,97,714
2026-03-20 18:00:00,536,88,100,724
2026-03-20 19:00:00,521,94,97,712
2026-03-20 20:00:00,537,88,95,720
2026-03-20 21:00:00,512,91,92,695
2026-03-20 22:00:00,527,91,100,718
2026-03-20 23:00:00,517,92,97,706
2026-03-21 00:00:00,538,92,87,717
2026-03-21 01:00:00,527,86,93,706
2026-03-21 02:00:00,508,82,90,680
2026-03-21 03:00:00,521,89,96,706
2026-03-21 04:00:00,501,80,95,676
2026-03-21 05:00:00,539,89,87,715
2026-03-21 06:00:00,521,85,97,703
2026-03-21 07:00:00,538,84,95,717
2026-03-21 08:00:00,523,92,97,712
2026-03-21 09:00:00,519,94,90,703
2026-03-21 10:00:00,507,87,85,679
2026-03-21 11:00:00,529,88,89,706
2026-03-21 12:00:00,515,91,88,694
2026-03-21 13:00:00,517,85,97,699
2026-03-21 14:00:00,507,89,86,682
2026-03-21 15:00:00,516,86,92,694
2026-03-21 16:00:00,510,93,88,691
2026-03-21 17:00:00,519,90,94,703
2026-03-21 18:00:00,513,81,99,693
2026-03-21 19:00:00,536,93,92,721
2026-03-21 20:00:00,529,87,88,704
2026-03-21 21:00:00,501,80,88,669
2026-03-21 22:00:00,531,91,90,712
2026-03-21 23:00:00,509,83,87,679
2026-03-22 00:00:00,523,94,87,704
2026-03-22 01:00:00,535,88,95,718
2026-03-22 02:00:00,510,86,96,692
2026-03-22 03:00:00,517,85,98,700
2026-03-22 04:00:00,532,94,93,719
2026-03-22 05:00:00,517,95,86,698
2026-03-22 06:00:00,507,95,91,693
2026-03-22 07:00:00,510,80,98,688
2026-03-22 08:00:00,521,84,92,697
2026-03-22 09:00:00,528,94,99,721
2026-03-22 10:00:00,508,93,97,698
2026-03-22 11:00:00,520,93,91,704
2026-03-22 12:00:00,512,94,85,691
2026-03-22 13:00:00,507,88,86,681
2026-03-22 14:00:00,502,91,89,682
2026-03-22 15:00:00,528,82,85,695
2026-03-22 16:00:00,523,90,86,699
2026-03-22 17:00:00,502,80,89,671
2026-03-22 18:00:00,530,85,89,704
2026-03-22 19:00:00,504,89,90,683
2026-03-22 20:00:00,520,94,91,705
2026-03-22 21:00:00,507,93,85,685
2026-03-22 22:00:00,538,89,92,719
2026-03-22 23:00:00,536,83,91,710
2026-03-23 00:00:00,525,82,100,707
2026-03-23 01:00:00,510,81,91,682
2026-03-23 02:00:00,507,86,97,690
2026-03-23 03:00:00,539,91,96,726
2026-03-23 04:00:00,509,92,90,691
2026-03-23 05:00:00,501,85,100,686
2026-03-23 06:00:00,515,91,89,695
2026-03-23 07:00:00,523,91,91,705
2026-03-23 08:00:00,515,84,90,689
2026-03-23 09:00:00,509,94,92,695
2026-03-23 10:00:00,539,86,90,715
2026-03-23 11:00:00,500,89,96,685
2026-03-23 12:00:00,530,87,96,713
2026-03-23 13:00:00,514,84,92,690
2026-03-23 14:00:00,527,93,87,707
2026-03-23 15:00:00,532,91,86,709
2026-03-23 16:00:00,530,92,87,709
2026-03-23 17:00:00,503,94,86,683
2026-03-23 18:00:00,532,85,97,714
2026-03-23 19:00:00,538,95,88,721
2026-03-23 20:00:00,532,85,91,708
2026-03-23 21:00:00,524,81,88,693
2026-03-23 22:00:00,500,95,88,683
2026-03-23 23:00:00,509,92,88,689
2026-03-24 00:00:00,522,87,90,699
2026-03-24 01:00:00,505,95,98,698
2026-03-24 02:00:00,516,88,97,701
2026-03-24 03:00:00,530,86,95,711
2026-03-24 04:00:00,528,88,89,705
2026-03-24 05:00:00,509,86,91,686
2026-03-24 06:00:00,509,84,90,683
2026-03-24 07:00:00,532,80,88,700
2026-03-24 08:00:00,538,89,93,720
2026-03-24 09:00:00,509,91,89,689
2026-03-24 10:00:00,540,85,90,715
2026-03-24 11:00:00,522,92,86,700
2026-03-24 12:00:00,524,85,95,704
2026-03-24 13:00:00,513,91,86,690
2026-03-24 14:00:00,524,87,100,711
2026-03-24 15:00:00,515,82,88,685
2026-03-24 16:00:00,534,81,93,708
2026-03-24 17:00:00,525,95,93,713
2026-03-24 18:00:00,506,87,85,678
2026-03-24 19:00:00,531,90,92,713
2026-03-24 20:00:00,535,89,88,712
2026-03-24 21:00:00,535,90,89,714
2026-03-24 22:00:00,500,82,92,674
2026-03-24 23:00:00,524,85,97,706
2026-03-25 00:00:00,503,89,97,689
2026-03-25 01:00:00,514,95,96,705
