Timestamp,Power_kWh,Voltage,Current
2026-02-28 03:00:00,3401,429,198
2026-02-28 04:00:00,3245,415,220
2026-02-28 05:00:00,3407,419,184
2026-02-28 06:00:00,3202,422,181
2026-02-28 07:00:00,3314,415,207
2026-02-28 08:00:00,3588,424,202
2026-02-28 09:00:00,3319,412,215
2026-02-28 10:00:00,3223,421,211
2026-02-28 11:00:00,3403,417,185
2026-02-28 12:00:00,3550,411,185
2026-02-28 13:00:00,3213,427,218
2026-02-28 14:00:00,3407,430,201
2026-02-28 15:00:00,3351,423,186
2026-02-28 16:00:00,3284,420,194
2026-02-28 17:00:00,3402,411,204
2026-02-28 18:00:00,3347,410,183
2026-02-28 19:00:00,3343,424,198
2026-02-28 20:00:00,3466,422,209
2026-02-28 21:00:00,3506,419,215
2026-02-28 22:00:00,3393,430,220
2026-02-28 23:00:00,3498,426,217
2026-03-01 00:00:00,3339,426,196
2026-03-01 01:00:00,3464,412,209
2026-03-01 02:00:00,3206,430,195
2026-03-01 03:00:00,3407,413,181
2026-03-01 04:00:00,3227,424,209
2026-03-01 05:00:00,3202,412,208
2026-03-01 06:00:00,3448,417,210
2026-03-01 07:00:00,3360,428,199
2026-03-01 08:00:00,3504,416,192
2026-03-01 09:00:00,3218,424,213
2026-03-01 10:00:00,3252,413,184
2026-03-01 11:00:00,3426,413,216
2026-03-01 12:00:00,3560,423,183
2026-03-01 13:00:00,3218,418,219
2026-03-01 14:00:00,3212,415,185
2026-03-01 15:00:00,3337,419,198
2026-03-01 16:00:00,3244,421,201
2026-03-01 17:00:00,3503,423,208
2026-03-01 18:00:00,3343,417,194
2026-03-01 19:00:00,3319,426,199
2026-03-01 20:00:00,3539,428,206
2026-03-01 21:00:00,3559,420,203
2026-03-01 22:00:00,3282,417,216
2026-03-01 23:00:00,3255,425,181
2026-03-02 00:00:00,3308,417,203
2026-03-02 01:00:00,3324,410,183
2026-03-02 02:00:00,3359,429,217
2026-03-02 03:00:00,3498,415,204
2026-03-02 04:00:00,3520,422,202
2026-03-02 05:00:00,3309,422,187
2026-03-02 06:00:00,3578,429,210
2026-03-02 07:00:00,3531,424,195
2026-03-02 08:00:00,3253,424,193
2026-03-02 09:00:00,3490,419,207
2026-03-02 10:00:00,3555,414,197
2026-03-02 11:00:00,3459,425,189
2026-03-02 12:00:00,3300,427,202
2026-03-02 13:00:00,3469,422,201
2026-03-02 14:00:00,3538,417,219
2026-03-02 15:00:00,3278,425,204
2026-03-02 16:00:00,3483,424,185
2026-03-02 17:00:00,3333,412,195
2026-03-02 18:00:00,3340,428,192
2026-03-02 19:00:00,3263,425,218
2026-03-02 20:00:00,3399,424,182
2026-03-02 21:00:00,3420,410,203
2026-03-02 22:00:00,3386,427,186
2026-03-02 23:00:00,3444,417,200
2026-03-03 00:00:00,3436,429,188
2026-03-03 01:00:00,3260,413,204
2026-03-03 02:00:00,3269,420,181
2026-03-03 03:00:00,3401,428,215
2026-03-03 04:00:00,3513,416,203
2026-03-03 05:00:00,3584,418,205
2026-03-03 06:00:00,3354,422,193
2026-03-03 07:00:00,3503,427,218
2026-03-03 08:00:00,3429,410,186
2026-03-03 09:00:00,3351,430,200
2026-03-03 10:00:00,3384,425,180
2026-03-03 11:00:00,3318,429,195
2026-03-03 12:00:00,3328,414,210
2026-03-03 13:00:00,3556,413,214
2026-03-03 14:00:00,3402,422,217
2026-03-03 15:00:00,3277,421,200
2026-03-03 16:00:00,3264,429,183
2026-03-03 17:00:00,3368,410,219
2026-03-03 18:00:00,3288,422,183
2026-03-03 19:00:00,3203,411,185
2026-03-03 20:00:00,3256,411,185
2026-03-03 21:00:00,3367,423,184
2026-03-03 22:00:00,3412,412,217
2026-03-03 23:00:00,3435,416,215
2026-03-04 00:00:00,3332,418,219
2026-03-04 01:00:00,3520,426,185
2026-03-04 02:00:00,3271,412,194
2026-03-04 03:00:00,3200,411,215
2026-03-04 04:00:00,3462,414,192
2026-03-04 05:00:00,3471,419,204
2026-03-04 06:00:00,3493,429,183
2026-03-04 07:00:00,3591,427,205
2026-03-04 08:00:00,3444,414,192
2026-03-04 09:00:00,3545,416,184
2026-03-04 10:00:00,3231,418,196
2026-03-04 11:00:00,3470,413,211
2026-03-04 12:00:00,3546,424,220
2026-03-04 13:00:00,3325,430,206
2026-03-04 14:00:00,3385,420,206
2026-03-04 15:00:00,3235,429,188
2026-03-04 16:00:00,3264,412,213
2026-03-04 17:00:00,3480,414,188
2026-03-04 18:00:00,3210,423,193
2026-03-04 19:00:00,3584,412,213
2026-03-04 20:00:00,3572,422,198
2026-03-04 21:00:00,3262,425,204
2026-03-04 22:00:00,3232,430,220
2026-03-04 23:00:00,3521,417,181
2026-03-05 00:00:00,3279,416,206
2026-03-05 01:00:00,3334,413,220
2026-03-05 02:00:00,3423,429,195
2026-03-05 03:00:00,3416,426,192
2026-03-05 04:00:00,3362,430,219
2026-03-05 05:00:00,3502,412,206
2026-03-05 06:00:00,3436,423,197
2026-03-05 07:00:00,3207,417,189
2026-03-05 08:00:00,3315,428,184
2026-03-05 09:00:00,3565,428,194
2026-03-05 10:00:00,3537,415,201
2026-03-05 11:00:00,3271,427,189
2026-03-05 12:00:00,3525,422,209
2026-03-05 13:00:00,3252,415,204
2026-03-05 14:00:00,3508,417,209
2026-03-05 15:00:00,3498,418,218
2026-03-05 16:00:00,3519,428,200
2026-03-05 17:00:00,3284,415,200
2026-03-05 18:00:00,3294,429,206
2026-03-05 19:00:00,3589,418,196
2026-03-05 20:00:00,3354,426,197
2026-03-05 21:00:00,3589,417,220
2026-03-05 22:00:00,3419,427,207
2026-03-05 23:00:00,3459,413,187
2026-03-06 00:00:00,3238,419,194
2026-03-06 01:00:00,3313,411,207
2026-03-06 02:00:00,3331,410,218
2026-03-06 03:00:00,3562,426,181
2026-03-06 04:00:00,3364,427,211
2026-03-06 05:00:00,3445,412,201
2026-03-06 06:00:00,3362,421,218
2026-03-06 07:00:00,3545,411,220
2026-03-06 08:00:00,3398,415,210
2026-03-06 09:00:00,3471,425,219
2026-03-06 10:00:00,3226,415,202
2026-03-06 11:00:00,3495,413,189
2026-03-06 12:00:00,3208,418,204
2026-03-06 13:00:00,3320,424,190
2026-03-06 14:00:00,3259,423,191
2026-03-06 15:00:00,3570,422,205
2026-03-06 16:00:00,3571,410,193
2026-03-06 17:00:00,3274,416,200
2026-03-06 18:00:00,3460,419,184
2026-03-06 19:00:00,3474,410,191
2026-03-06 20:00:00,3518,420,202
2026-03-06 21:00:00,3536,429,217
2026-03-06 22:00:00,3490,425,209
2026-03-06 23:00:00,3594,417,209
2026-03-07 00:00:00,3492,416,218
2026-03-07 01:00:00,3383,425,217
2026-03-07 02:00:00,3361,421,184
2026-03-07 03:00:00,3488,430,189
2026-03-07 04:00:00,3330,424,197
2026-03-07 05:00:00,3549,412,184
2026-03-07 06:00:00,3232,425,193
2026-03-07 07:00:00,3400,424,180
2026-03-07 08:00:00,3311,426,207
2026-03-07 09:00:00,3275,421,205
2026-03-07 10:00:00,3534,424,207
2026-03-07 11:00:00,3253,413,190
2026-03-07 12:00:00,3386,427,198
2026-03-07 13:00:00,3573,415,193
2026-03-07 14:00:00,3306,410,180
2026-03-07 15:00:00,3478,411,203
2026-03-07 16:00:00,3403,417,182
2026-03-07 17:00:00,3580,426,189
2026-03-07 18:00:00,3495,415,220
2026-03-07 19:00:00,3329,430,215
2026-03-07 20:00:00,3271,426,209
2026-03-07 21:00:00,3314,415,187
2026-03-07 22:00:00,3220,425,213
2026-03-07 23:00:00,3468,416,185
2026-03-08 00:00:00,3287,430,208
2026-03-08 01:00:00,3317,423,202
2026-03-08 02:00:00,3590,419,214
2026-03-08 03:00:00,3378,414,191
2026-03-08 04:00:00,3201,425,188
2026-03-08 05:00:00,3203,412,219
2026-03-08 06:00:00,3429,410,215
2026-03-08 07:00:00,3351,414,214
2026-03-08 08:00:00,3440,418,184
2026-03-08 09:00:00,3423,415,211
2026-03-08 10:00:00,3513,423,193
2026-03-08 11:00:00,3522,422,200
2026-03-08 12:00:00,3233,415,219
2026-03-08 13:00:00,3574,420,202
2026-03-08 14:00:00,3369,412,181
2026-03-08 15:00:00,3209,421,185
2026-03-08 16:00:00,3216,426,187
2026-03-08 17:00:00,3516,419,214
2026-03-08 18:00:00,3593,418,188
2026-03-08 19:00:00,3265,423,191
2026-03-08 20:00:00,3306,411,180
2026-03-08 21:00:00,3307,423,180
2026-03-08 22:00:00,3431,414,188
2026-03-08 23:00:00,3323,420,182
2026-03-09 00:00:00,3278,430,213
2026-03-09 01:00:00,3318,410,192
2026-03-09 02:00:00,3542,418,189
2026-03-09 03:00:00,3527,418,192
2026-03-09 04:00:00,3433,420,193
2026-03-09 05:00:00,3494,413,207
2026-03-09 06:00:00,3592,428,189
2026-03-09 07:00:00,3486,410,218
2026-03-09 08:00:00,3257,423,205
2026-03-09 09:00:00,3313,413,207
2026-03-09 10:00:00,3418,429,204
2026-03-09 11:00:00,3485,425,199
2026-03-09 12:00:00,3204,417,193
2026-03-09 13:00:00,3200,418,203
2026-03-09 14:00:00,3342,418,184
2026-03-09 15:00:00,3209,422,186
2026-03-09 16:00:00,3423,422,196
2026-03-09 17:00:00,3497,424,180
2026-03-09 18:00:00,3215,427,198
2026-03-09 19:00:00,3348,420,215
2026-03-09 20:00:00,3214,413,201
2026-03-09 21:00:00,3573,430,186
2026-03-09 22:00:00,3450,423,199
2026-03-09 23:00:00,3273,428,206
2026-03-10 00:00:00,3554,415,213
2026-03-10 01:00:00,3201,428,188
2026-03-10 02:00:00,3351,413,187
2026-03-10 03:00:00,3383,410,200
2026-03-10 04:00:00,3209,430,219
2026-03-10 05:00:00,3408,429,216
2026-03-10 06:00:00,3561,423,186
2026-03-10 07:00:00,3574,416,187
2026-03-10 08:00:00,3368,415,201
2026-03-10 09:00:00,3390,415,195
2026-03-10 10:00:00,3556,415,188
2026-03-10 11:00:00,3538,427,183
2026-03-10 12:00:00,3366,426,215
2026-03-10 13:00:00,3298,424,208
2026-03-10 14:00:00,3525,419,195
2026-03-10 15:00:00,3379,418,183
2026-03-10 16:00:00,3558,419,211
2026-03-10 17:00:00,3407,415,201
2026-03-10 18:00:00,3582,416,218
2026-03-10 19:00:00,3386,411,186
2026-03-10 20:00:00,3244,413,201
2026-03-10 21:00:00,3597,415,200
2026-03-10 22:00:00,3363,426,207
2026-03-10 23:00:00,3292,424,208
2026-03-11 00:00:00,3560,427,215
2026-03-11 01:00:00,3475,415,205
2026-03-11 02:00:00,3220,417,185
2026-03-11 03:00:00,3427,418,214
2026-03-11 04:00:00,3500,410,195
2026-03-11 05:00:00,3210,418,202
2026-03-11 06:00:00,3473,426,180
2026-03-11 07:00:00,3561,428,210
2026-03-11 08:00:00,3260,427,207
2026-03-11 09:00:00,3234,419,188
2026-03-11 10:00:00,3291,429,194
2026-03-11 11:00:00,3388,420,198
2026-03-11 12:00:00,3538,421,218
2026-03-11 13:00:00,3292,411,200
2026-03-11 14:00:00,3577,421,216
2026-03-11 15:00:00,3408,424,200
2026-03-11 16:00:00,3427,425,218
2026-03-11 17:00:00,3510,412,186
2026-03-11 18:00:00,3548,416,208
2026-03-11 19:00:00,3503,427,194
2026-03-11 20:00:00,3209,419,201
2026-03-11 21:00:00,3439,423,189
2026-03-11 22:00:00,3426,418,200
2026-03-11 23:00:00,3592,413,185
2026-03-12 00:00:00,3399,410,215
2026-03-12 01:00:00,3491,421,213
2026-03-12 02:00:00,3492,424,182
2026-03-12 03:00:00,3587,413,202
2026-03-12 04:00:00,3537,415,191
2026-03-12 05:00:00,3259,416,192
2026-03-12 06:00:00,3394,426,218
2026-03-12 07:00:00,3597,422,183
2026-03-12 08:00:00,3203,426,192
2026-03-12 09:00:00,3339,424,207
2026-03-12 10:00:00,3548,412,188
2026-03-12 11:00:00,3543,426,220
2026-03-12 12:00:00,3495,426,217
2026-03-12 13:00:00,3516,417,180
2026-03-12 14:00:00,3551,425,197
2026-03-12 15:00:00,3399,413,187
2026-03-12 16:00:00,3582,417,216
2026-03-12 17:00:00,3509,430,210
2026-03-12 18:00:00,3495,429,188
2026-03-12 19:00:00,3438,413,220
2026-03-12 20:00:00,3368,422,183
2026-03-12 21:00:00,3600,417,193
2026-03-12 22:00:00,3466,425,214
2026-03-12 23:00:00,3465,421,189
2026-03-13 00:00:00,3462,421,215
2026-03-13 01:00:00,3514,426,205
2026-03-13 02:00:00,3462,430,186
2026-03-13 03:00:00,3479,418,195
2026-03-13 04:00:00,3494,424,205
2026-03-13 05:00:00,3556,417,183
2026-03-13 06:00:00,3564,428,180
2026-03-13 07:00:00,3530,410,210
2026-03-13 08:00:00,3321,425,217
2026-03-13 09:00:00,3345,429,217
2026-03-13 10:00:00,3513,430,199
2026-03-13 11:00:00,3600,418,200
2026-03-13 12:00:00,3436,430,196
2026-03-13 13:00:00,3358,418,187
2026-03-13 14:00:00,3222,424,205
2026-03-13 15:00:00,3497,415,207
2026-03-13 16:00:00,3269,422,220
2026-03-13 17:00:00,3594,420,198
2026-03-13 18:00:00,3534,417,199
2026-03-13 19:00:00,3593,424,202
2026-03-13 20:00:00,3490,413,205
2026-03-13 21:00:00,3215,418,195
2026-03-13 22:00:00,3374,428,212
2026-03-13 23:00:00,3307,429,213
2026-03-14 00:00:00,3368,430,220
2026-03-14 01:00:00,3563,428,183
2026-03-14 02:00:00,3436,429,216
2026-03-14 03:00:00,3419,421,212
2026-03-14 04:00:00,3360,424,212
2026-03-14 05:00:00,3587,417,211
2026-03-14 06:00:00,3368,423,215
2026-03-14 07:00:00,3236,422,210
2026-03-14 08:00:00,3469,419,193
2026-03-14 09:00:00,3356,411,211
2026-03-14 10:00:00,3555,416,183
2026-03-14 11:00:00,3426,430,186
2026-03-14 12:00:00,3551,424,209
2026-03-14 13:00:00,3398,413,220
2026-03-14 14:00:00,3298,420,181
2026-03-14 15:00:00,3528,430,180
2026-03-14 16:00:00,3451,426,214
2026-03-14 17:00:00,3311,422,217
2026-03-14 18:00:00,3280,414,192
2026-03-14 19:00:00,3301,426,200
2026-03-14 20:00:00,3344,410,195
2026-03-14 21:00:00,3296,423,217
2026-03-14 22:00:00,3500,429,201
2026-03-14 23:00:00,3266,427,201
2026-03-15 00:00:00,3549,411,191
2026-03-15 01:00:00,3314,412,188
2026-03-15 02:00:00,3549,422,200
2026-03-15 03:00:00,3300,415,209
2026-03-15 04:00:00,3321,420,201
2026-03-15 05:00:00,3260,419,219
2026-03-15 06:00:00,3430,414,196
2026-03-15 07:00:00,3504,411,192
2026-03-15 08:00:00,3271,414,195
2026-03-15 09:00:00,3337,425,211
2026-03-15 10:00:00,3238,419,207
2026-03-15 11:00:00,3513,420,182
2026-03-15 12:00:00,3499,417,202
2026-03-15 13:00:00,3360,421,202
2026-03-15 14:00:00,3555,424,182
2026-03-15 15:00:00,3276,411,182
2026-03-15 16:00:00,3410,413,210
2026-03-15 17:00:00,3328,412,192
2026-03-15 18:00:00,3414,419,196
2026-03-15 19:00:00,3384,428,197
2026-03-15 20:00:00,3440,422,187
2026-03-15 21:00:00,3592,415,186
2026-03-15 22:00:00,3482,428,195
2026-03-15 23:00:00,3539,429,185
2026-03-16 00:00:00,3525,414,210
2026-03-16 01:00:00,3546,410,206
2026-03-16 02:00:00,3366,410,208
2026-03-16 03:00:00,3576,422,186
2026-03-16 04:00:00,3278,415,189
2026-03-16 05:00:00,3477,430,195
2026-03-16 06:00:00,3535,430,181
2026-03-16 07:00:00,3386,422,198
2026-03-16 08:00:00,3345,423,215
2026-03-16 09:00:00,3555,421,195
2026-03-16 10:00:00,3543,410,196
2026-03-16 11:00:00,3389,421,200
2026-03-16 12:00:00,3374,428,201
2026-03-16 13:00:00,3226,414,206
2026-03-16 14:00:00,3308,420,207
2026-03-16 15:00:00,3203,425,211
2026-03-16 16:00:00,3449,427,218
2026-03-16 17:00:00,3544,419,193
2026-03-16 18:00:00,3318,430,188
2026-03-16 19:00:00,3449,423,192
2026-03-16 20:00:00,3495,429,183
2026-03-16 21:00:00,3334,423,182
2026-03-16 22:00:00,3214,426,191
2026-03-16 23:00:00,3555,417,205
2026-03-17 00:00:00,3489,422,189
2026-03-17 01:00:00,3417,428,181
2026-03-17 02:00:00,3294,415,189
2026-03-17 03:00:00,3231,428,208
2026-03-17 04:00:00,3391,420,181
2026-03-17 05:00:00,3405,413,209
2026-03-17 06:00:00,3595,429,182
2026-03-17 07:00:00,3421,430,209
2026-03-17 08:00:00,3212,412,201
2026-03-17 09:00:00,3547,413,191
2026-03-17 10:00:00,3219,411,193
2026-03-17 11:00:00,3499,416,196
2026-03-17 12:00:00,3358,429,182
2026-03-17 13:00:00,3434,423,218
2026-03-17 14:00:00,3443,415,187
2026-03-17 15:00:00,3395,415,184
2026-03-17 16:00:00,3482,430,192
2026-03-17 17:00:00,3551,417,194
2026-03-17 18:00:00,3501,430,184
2026-03-17 19:00:00,3579,429,190
2026-03-17 20:00:00,3495,422,219
2026-03-17 21:00:00,3275,413,180
2026-03-17 22:00:00,3372,417,181
2026-03-17 23:00:00,3445,412,190
2026-03-18 00:00:00,3288,423,182
2026-03-18 01:00:00,3228,427,188
2026-03-18 02:00:00,3274,426,194
2026-03-18 03:00:00,3534,424,208
2026-03-18 04:00:00,3583,418,191
2026-03-18 05:00:00,3432,411,200
2026-03-18 06:00:00,3346,429,215
2026-03-18 07:00:00,3365,425,214
2026-03-18 08:00:00,3474,424,190
2026-03-18 09:00:00,3480,414,183
2026-03-18 10:00:00,3404,416,189
2026-03-18 11:00:00,3281,426,181
2026-03-18 12:00:00,3240,415,206
2026-03-18 13:00:00,3495,427,183
2026-03-18 14:00:00,3349,418,206
2026-03-18 15:00:00,3560,423,203
2026-03-18 16:00:00,3457,428,200
2026-03-18 17:00:00,3270,418,211
2026-03-18 18:00:00,3409,410,216
2026-03-18 19:00:00,3413,410,207
2026-03-18 20:00:00,3335,424,189
2026-03-18 21:00:00,3555,430,196
2026-03-18 22:00:00,3375,415,203
2026-03-18 23:00:00,3436,416,208
2026-03-19 00:00:00,3481,424,196
2026-03-19 01:00:00,3440,425,215
2026-03-19 02:00:00,3474,418,180
2026-03-19 03:00:00,3426,410,218
2026-03-19 04:00:00,3339,423,200
2026-03-19 05:00:00,3445,424,209
2026-03-19 06:00:00,3597,411,207
2026-03-19 07:00:00,3244,414,219
2026-03-19 08:00:00,3463,426,218
2026-03-19 09:00:00,3432,414,214
2026-03-19 10:00:00,3356,414,205
2026-03-19 11:00:00,3467,411,218
2026-03-19 12:00:00,3269,426,189
2026-03-19 13:00:00,3405,412,204
2026-03-19 14:00:00,3331,413,208
2026-03-19 15:00:00,3213,410,201
2026-03-19 16:00:00,3300,425,184
2026-03-19 17:00:00,3530,426,207
2026-03-19 18:00:00,3217,420,204
2026-03-19 19:00:00,3573,422,214
2026-03-19 20:00:00,3463,410,192
2026-03-19 21:00:00,3238,430,205
2026-03-19 22:00:00,3393,419,210
2026-03-19 23:00:00,3495,421,220
2026-03-20 00:00:00,3232,414,209
2026-03-20 01:00:00,3498,426,192
2026-03-20 02:00:00,3263,415,196
2026-03-20 03:00:00,3268,427,203
2026-03-20 04:00:00,3321,421,197
2026-03-20 05:00:00,3242,422,181
2026-03-20 06:00:00,3243,428,218
2026-03-20 07:00:00,3243,429,215
2026-03-20 08:00:00,3548,418,215
2026-03-20 09:00:00,3210,426,208
2026-03-20 10:00:00,3201,413,210
2026-03-20 11:00:00,3200,426,205
2026-03-20 12:00:00,3448,413,203
2026-03-20 13:00:00,3287,411,210
2026-03-20 14:00:00,3439,430,186
2026-03-20 15:00:00,3570,411,210
2026-03-20 16:00:00,3346,411,198
2026-03-20 17:00:00,3315,417,207
2026-03-20 18:00:00,3480,428,203
2026-03-20 19:00:00,3574,424,218
2026-03-20 20:00:00,3394,424,189
2026-03-20 21:00:00,3531,419,206
2026-03-20 22:00:00,3242,411,200
2026-03-20 23:00:00,3234,412,182
2026-03-21 00:00:00,3492,410,183
2026-03-21 01:00:00,3546,425,183
2026-03-21 02:00:00,3254,425,215
2026-03-21 03:00:00,3577,421,181
2026-03-21 04:00:00,3571,415,180
2026-03-21 05:00:00,3390,411,189
2026-03-21 06:00:00,3378,419,216
2026-03-21 07:00:00,3442,415,220
2026-03-21 08:00:00,3317,429,191
2026-03-21 09:00:00,3216,412,180
2026-03-21 10:00:00,3545,415,219
2026-03-21 11:00:00,3440,421,219
2026-03-21 12:00:00,3508,425,197
2026-03-21 13:00:00,3531,424,201
2026-03-21 14:00:00,3527,417,218
2026-03-21 15:00:00,3416,420,218
2026-03-21 16:00:00,3583,424,199
2026-03-21 17:00:00,3330,415,202
2026-03-21 18:00:00,3277,422,219
2026-03-21 19:00:00,3590,418,190
2026-03-21 20:00:00,3228,419,185
2026-03-21 21:00:00,3407,419,187
2026-03-21 22:00:00,3378,416,208
2026-03-21 23:00:00,3349,411,203
2026-03-22 00:00:00,3247,416,195
2026-03-22 01:00:00,3434,429,194
2026-03-22 02:00:00,3427,423,205
2026-03-22 03:00:00,3579,428,218
2026-03-22 04:00:00,3429,422,214
2026-03-22 05:00:00,3258,422,180
2026-03-22 06:00:00,3471,420,201
2026-03-22 07:00:00,3454,412,209
2026-03-22 08:00:00,3354,429,182
2026-03-22 09:00:00,3385,426,199
2026-03-22 10:00:00,3515,422,213
2026-03-22 11:00:00,3460,412,197
2026-03-22 12:00:00,3339,428,219
2026-03-22 13:00:00,3217,426,183
2026-03-22 14:00:00,3308,420,212
2026-03-22 15:00:00,3405,415,198
2026-03-22 16:00:00,3576,411,202
2026-03-22 17:00:00,3427,418,196
2026-03-22 18:00:00,3369,410,216
2026-03-22 19:00:00,3516,428,215
2026-03-22 20:00:00,3423,416,191
2026-03-22 21:00:00,3332,421,195
2026-03-22 22:00:00,3362,414,208
2026-03-22 23:00:00,3577,428,186
2026-03-23 00:00:00,3249,413,185
2026-03-23 01:00:00,3554,411,213
2026-03-23 02:00:00,3390,412,214
2026-03-23 03:00:00,3328,423,207
2026-03-23 04:00:00,3461,429,215
2026-03-23 05:00:00,3542,420,218
2026-03-23 06:00:00,3313,415,184
2026-03-23 07:00:00,3324,421,216
2026-03-23 08:00:00,3410,413,212
2026-03-23 09:00:00,3540,416,183
2026-03-23 10:00:00,3537,424,192
2026-03-23 11:00:00,3533,418,214
2026-03-23 12:00:00,3204,411,189
2026-03-23 13:00:00,3275,423,196
2026-03-23 14:00:00,3279,421,219
2026-03-23 15:00:00,3453,414,180
2026-03-23 16:00:00,3371,420,198
2026-03-23 17:00:00,3479,415,216
2026-03-23 18:00:00,3464,425,215
2026-03-23 19:00:00,3252,429,189
2026-03-23 20:00:00,3232,419,210
2026-03-23 21:00:00,3549,418,218
2026-03-23 22:00:00,3573,427,197
2026-03-23 23:00:00,3428,419,204
2026-03-24 00:00:00,3202,419,191
2026-03-24 01:00:00,3498,417,209
2026-03-24 02:00:00,3253,425,215
2026-03-24 03:00:00,3329,425,191
2026-03-24 04:00:00,3241,418,207
2026-03-24 05:00:00,3240,424,191
2026-03-24 06:00:00,3455,420,214
2026-03-24 07:00:00,3224,418,202
2026-03-24 08:00:00,3273,429,191
2026-03-24 09:00:00,3416,424,207
2026-03-24 10:00:00,3517,426,213
2026-03-24 11:00:00,3532,429,209
2026-03-24 12:00:00,3501,427,213
2026-03-24 13:00:00,3436,425,201
2026-03-24 14:00:00,3350,418,201
2026-03-24 15:00:00,3462,418,208
2026-03-24 16:00:00,3588,419,184
2026-03-24 17:00:00,3320,418,180
2026-03-24 18:00:00,3259,429,188
2026-03-24 19:00:00,3569,428,193
2026-03-24 20:00:00,3412,410,201
2026-03-24 21:00:00,3508,423,191
2026-03-24 22:00:00,3556,424,201
2026-03-24 23:00:00,3539,412,217
2026-03-25 00:00:00,3306,418,204
2026-03-25 01:00:00,3327,426,218
2026-03-25 02:00:00,3213,413,189
2026-03-25 03:00:00,3342,426,198
2026-03-25 04:00:00,3350,425,218
2026-03-25 05:00:00,3324,423,202
2026-03-25 06:00:00,3408,413,184
2026-03-25 07:00:00,3384,423,215
2026-03-25 08:00:00,3405,414,188
2026-03-25 09:00:00,3559,417,183
2026-03-25 10:00:00,3438,410,206
2026-03-25 11:00:00,3371,429,196
2026-03-25 12:00:00,3465,410,200
2026-03-25 13:00:00,3318,413,204
2026-03-25 14:00:00,3217,414,188
2026-03-25 15:00:00,3430,430,199
2026-03-25 16:00:00,3323,417,183
2026-03-25 17:00:00,3309,424,191
2026-03-25 18:00:00,3533,425,184
2026-03-25 19:00:00,3474,423,220
2026-03-25 20:00:00,3532,415,198
2026-03-25 21:00:00,3352,424,202
2026-03-25 22:00:00,3414,416,184
2026-03-25 23:00:00,3253,414,220
2026-03-26 00:00:00,3239,416,214
2026-03-26 01:00:00,3557,410,211
2026-03-26 02:00:00,3478,415,215
2026-03-26 03:00:00,3449,427,183
2026-03-26 04:00:00,3402,423,184
2026-03-26 05:00:00,3363,419,202
2026-03-26 06:00:00,3518,426,201
2026-03-26 07:00:00,3462,422,204
2026-03-26 08:00:00,3318,421,207
2026-03-26 09:00:00,3366,419,185
2026-03-26 10:00:00,3467,410,190
2026-03-26 11:00:00,3521,427,213
2026-03-26 12:00:00,3290,420,188
2026-03-26 13:00:00,3238,415,213
2026-03-26 14:00:00,3560,427,204
2026-03-26 15:00:00,3421,428,182
2026-03-26 16:00:00,3361,429,197
2026-03-26 17:00:00,3399,428,218
2026-03-26 18:00:00,3469,419,191
2026-03-26 19:00:00,3474,426,190
2026-03-26 20:00:00,3554,427,198
2026-03-26 21:00:00,3429,411,201
2026-03-26 22:00:00,3278,411,195
2026-03-26 23:00:00,3240,417,190
2026-03-27 00:00:00,3515,427,215
2026-03-27 01:00:00,3435,412,190
2026-03-27 02:00:00,3307,415,181
2026-03-27 03:00:00,3306,423,204
2026-03-27 04:00:00,3467,423,198
2026-03-27 05:00:00,3264,424,210
2026-03-27 06:00:00,3479,422,188
2026-03-27 07:00:00,3418,427,201
2026-03-27 08:00:00,3295,425,189
2026-03-27 09:00:00,3470,424,204
2026-03-27 10:00:00,3214,417,189
2026-03-27 11:00:00,3203,426,210
2026-03-27 12:00:00,3429,427,194
2026-03-27 13:00:00,3337,424,185
2026-03-27 14:00:00,3580,410,206
2026-03-27 15:00:00,3293,427,194
2026-03-27 16:00:00,3313,418,220
2026-03-27 17:00:00,3524,421,220
2026-03-27 18:00:00,3560,421,210
2026-03-27 19:00:00,3324,420,207
2026-03-27 20:00:00,3288,416,188
2026-03-27 21:00:00,3431,425,182
2026-03-27 22:00:00,3228,418,201
2026-03-27 23:00:00,3309,420,213
2026-03-28 00:00:00,3382,428,210
2026-03-28 01:00:00,3311,411,188
2026-03-28 02:00:00,3597,424,194
2026-03-28 03:00:00,3581,430,188
2026-03-28 04:00:00,3287,427,202
2026-03-28 05:00:00,3429,410,199
2026-03-28 06:00:00,3563,415,196
2026-03-28 07:00:00,3221,414,201
2026-03-28 08:00:00,3375,420,198
2026-03-28 09:00:00,3410,426,218
2026-03-28 10:00:00,3571,417,217
2026-03-28 11:00:00,3430,424,182
2026-03-28 12:00:00,3350,413,186
2026-03-28 13:00:00,3412,425,215
2026-03-28 14:00:00,3475,412,203
2026-03-28 15:00:00,3498,423,220
2026-03-28 16:00:00,3346,422,209
2026-03-28 17:00:00,3319,426,205
2026-03-28 18:00:00,3375,422,218
2026-03-28 19:00:00,3205,419,197
2026-03-28 20:00:00,3463,418,207
2026-03-28 21:00:00,3455,417,193
2026-03-28 22:00:00,3295,415,219
2026-03-28 23:00:00,3236,415,198
2026-03-29 00:00:00,3478,429,201
2026-03-29 01:00:00,3380,427,209
2026-03-29 02:00:00,3553,424,181
2026-03-29 03:00:00,3205,423,190
2026-03-29 04:00:00,3322,429,196
