Timestamp,Coke,Coal,PCI
2026-03-03 05:00:00,526,83,92
2026-03-03 06:00:00,513,95,98
2026-03-03 07:00:00,500,90,90
2026-03-03 08:00:00,515,81,93
2026-03-03 09:00:00,520,83,97
2026-03-03 10:00:00,521,80,90
2026-03-03 11:00:00,523,88,94
2026-03-03 12:00:00,531,84,93
2026-03-03 13:00:00,507,83,98
2026-03-03 14:00:00,520,81,91
2026-03-03 15:00:00,518,88,85
2026-03-03 16:00:00,536,93,97
2026-03-03 17:00:00,504,95,100
2026-03-03 18:00:00,504,84,93
2026-03-03 19:00:00,538,81,85
2026-03-03 20:00:00,525,94,89
2026-03-03 21:00:00,506,88,87
2026-03-03 22:00:00,528,88,98
2026-03-03 23:00:00,533,83,92
2026-03-04 00:00:00,520,85,97
2026-03-04 01:00:00,540,92,93
2026-03-04 02:00:00,534,93,92
2026-03-04 03:00:00,537,92,99
2026-03-04 04:00:00,519,92,94
2026-03-04 05:00:00,505,90,95
2026-03-04 06:00:00,537,88,95
2026-03-04 07:00:00,503,83,88
2026-03-04 08:00:00,539,84,90
2026-03-04 09:00:00,503,95,96
2026-03-04 10:00:00,515,92,86
2026-03-04 11:00:00,522,83,87
2026-03-04 12:00:00,530,82,98
2026-03-04 13:00:00,503,87,97
2026-03-04 14:00:00,513,93,95
2026-03-04 15:00:00,515,93,89
2026-03-04 16:00:00,506,88,95
2026-03-04 17:00:00,523,81,97
2026-03-04 18:00:00,531,80,86
2026-03-04 19:00:00,501,89,89
2026-03-04 20:00:00,519,88,90
2026-03-04 21:00:00,503,89,97
2026-03-04 22:00:00,524,88,98
2026-03-04 23:00:00,527,95,98
2026-03-05 00:00:00,503,90,98
2026-03-05 01:00:00,516,85,85
2026-03-05 02:00:00,519,90,98
2026-03-05 03:00:00,523,95,99
2026-03-05 04:00:00,521,80,99
2026-03-05 05:00:00,519,90,92
2026-03-05 06:00:00,512,80,98
2026-03-05 07:00:00,508,87,96
2026-03-05 08:00:00,516,92,97
2026-03-05 09:00:00,508,85,98
2026-03-05 10:00:00,521,89,86
2026-03-05 11:00:00,506,92,95
2026-03-05 12:00:00,538,91,92
2026-03-05 13:00:00,503,80,98
2026-03-05 14:00:00,510,85,88
2026-03-05 15:00:00,511,84,94
2026-03-05 16:00:00,511,94,98
2026-03-05 17:00:00,530,95,94
2026-03-05 18:00:00,525,84,95
2026-03-05 19:00:00,539,82,97
2026-03-05 20:00:00,501,83,87
2026-03-05 21:00:00,511,88,88
2026-03-05 22:00:00,505,91,93
2026-03-05 23:00:00,534,92,86
2026-03-06 00:00:00,500,80,88
2026-03-06 01:00:00,530,92,100
2026-03-06 02:00:00,531,84,91
2026-03-06 03:00:00,505,85,96
2026-03-06 04:00:00,528,80,93
2026-03-06 05:00:00,528,84,98
2026-03-06 06:00:00,516,85,98
2026-03-06 07:00:00,504,84,88
2026-03-06 08:00:00,510,81,91
2026-03-06 09:00:00,533,88,92
2026-03-06 10:00:00,530,90,92
2026-03-06 11:00:00,527,91,97
2026-03-06 12:00:00,534,81,99
2026-03-06 13:00:00,535,91,90
2026-03-06 14:00:00,523,88,90
2026-03-06 15:00:00,519,84,88
2026-03-06 16:00:00,535,87,95
2026-03-06 17:00:00,516,91,93
2026-03-06 18:00:00,503,81,98
2026-03-06 19:00:00,516,89,96
2026-03-06 20:00:00,518,94,95
2026-03-06 21:00:00,509,86,87
2026-03-06 22:00:00,507,84,91
2026-03-06 23:00:00,509,94,94
2026-03-07 00:00:00,534,95,87
2026-03-07 01:00:00,528,94,97
2026-03-07 02:00:00,513,87,94
2026-03-07 03:00:00,510,95,90
2026-03-07 04:00:00,501,86,97
2026-03-07 05:00:00,510,82,100
2026-03-07 06:00:00,522,80,86
2026-03-07 07:00:00,504,92,92
2026-03-07 08:00:00,502,88,95
2026-03-07 09:00:00,540,86,86
2026-03-07 10:00:00,524,87,95
2026-03-07 11:00:00,534,84,93
2026-03-07 12:00:00,539,87,95
2026-03-07 13:00:00,514,89,85
2026-03-07 14:00:00,502,83,87
2026-03-07 15:00:00,525,94,100
2026-03-07 16:00:00,532,89,87
2026-03-07 17:00:00,527,91,90
2026-03-07 18:00:00,517,88,93
2026-03-07 19:00:00,523,88,93
2026-03-07 20:00:00,527,81,91
2026-03-07 21:00:00,534,91,87
2026-03-07 22:00:00,530,86,99
2026-03-07 23:00:00,535,83,85
2026-03-08 00:00:00,520,87,88
2026-03-08 01:00:00,509,94,93
2026-03-08 02:00:00,534,92,98
2026-03-08 03:00:00,537,84,86
2026-03-08 04:00:00,519,90,100
2026-03-08 05:00:00,537,84,100
2026-03-08 06:00:00,506,88,99
2026-03-08 07:00:00,508,88,97
2026-03-08 08:00:00,514,81,87
2026-03-08 09:00:00,538,92,93
2026-03-08 10:00:00,511,88,89
2026-03-08 11:00:00,513,87,99
2026-03-08 12:00:00,510,87,92
2026-03-08 13:00:00,536,83,89
2026-03-08 14:00:00,507,95,85
2026-03-08 15:00:00,525,85,91
2026-03-08 16:00:00,511,81,91
2026-03-08 17:00:00,510,84,88
2026-03-08 18:00:00,502,83,85
2026-03-08 19:00:00,511,87,90
2026-03-08 20:00:00,500,80,87
2026-03-08 21:00:00,533,92,99
2026-03-08 22:00:00,527,92,88
2026-03-08 23:00:00,502,80,100
2026-03-09 00:00:00,524,83,85
2026-03-09 01:00:00,535,82,94
2026-03-09 02:00:00,512,91,97
2026-03-09 03:00:00,505,89,86
2026-03-09 04:00:00,515,89,95
2026-03-09 05:00:00,515,82,86
2026-03-09 06:00:00,530,88,98
2026-03-09 07:00:00,535,84,91
2026-03-09 08:00:00,520,89,98
2026-03-09 09:00:00,537,90,88
2026-03-09 10:00:00,502,80,91
2026-03-09 11:00:00,501,94,97
2026-03-09 12:00:00,511,80,96
2026-03-09 13:00:00,517,90,97
2026-03-09 14:00:00,528,82,95
2026-03-09 15:00:00,501,81,98
2026-03-09 16:00:00,527,92,98
2026-03-09 17:00:00,517,82,87
2026-03-09 18:00:00,500,92,96
2026-03-09 19:00:00,519,82,87
2026-03-09 20:00:00,514,89,85
2026-03-09 21:00:00,528,90,88
2026-03-09 22:00:00,525,88,100
2026-03-09 23:00:00,502,80,96
2026-03-10 00:00:00,535,86,98
2026-03-10 01:00:00,526,86,94
2026-03-10 02:00:00,535,84,97
2026-03-10 03:00:00,534,92,90
2026-03-10 04:00:00,524,94,85
2026-03-10 05:00:00,533,87,98
2026-03-10 06:00:00,535,83,100
2026-03-10 07:00:00,533,95,87
2026-03-10 08:00:00,523,80,96
2026-03-10 09:00:00,537,93,90
2026-03-10 10:00:00,523,94,87
2026-03-10 11:00:00,536,94,97
2026-03-10 12:00:00,501,87,89
2026-03-10 13:00:00,501,82,89
2026-03-10 14:00:00,527,91,99
2026-03-10 15:00:00,540,85,97
2026-03-10 16:00:00,500,89,87
2026-03-10 17:00:00,535,80,96
2026-03-10 18:00:00,508,82,99
2026-03-10 19:00:00,523,90,95
2026-03-10 20:00:00,507,94,100
2026-03-10 21:00:00,529,89,87
2026-03-10 22:00:00,508,95,94
2026-03-10 23:00:00,524,85,87
2026-03-11 00:00:00,506,84,93
2026-03-11 01:00:00,505,92,89
2026-03-11 02:00:00,527,88,90
2026-03-11 03:00:00,510,84,100
2026-03-11 04:00:00,521,82,99
2026-03-11 05:00:00,503,88,96
2026-03-11 06:00:00,517,84,88
2026-03-11 07:00:00,535,91,94
2026-03-11 08:00:00,523,95,86
2026-03-11 09:00:00,520,93,89
2026-03-11 10:00:00,500,84,89
2026-03-11 11:00:00,523,95,85
2026-03-11 12:00:00,536,80,86
2026-03-11 13:00:00,504,92,92
2026-03-11 14:00:00,521,93,93
2026-03-11 15:00:00,503,94,90
2026-03-11 16:00:00,513,84,93
2026-03-11 17:00:00,530,85,90
2026-03-11 18:00:00,535,90,93
2026-03-11 19:00:00,500,81,87
2026-03-11 20:00:00,531,85,90
2026-03-11 21:00:00,516,94,92
2026-03-11 22:00:00,505,84,98
2026-03-11 23:00:00,504,92,96
2026-03-12 00:00:00,500,95,87
2026-03-12 01:00:00,503,91,86
2026-03-12 02:00:00,505,83,96
2026-03-12 03:00:00,500,85,99
2026-03-12 04:00:00,506,82,95
2026-03-12 05:00:00,511,93,87
2026-03-12 06:00:00,502,91,92
2026-03-12 07:00:00,528,81,89
2026-03-12 08:00:00,512,81,86
2026-03-12 09:00:00,529,82,98
2026-03-12 10:00:00,537,90,85
2026-03-12 11:00:00,500,95,93
2026-03-12 12:00:00,505,89,95
2026-03-12 13:00:00,518,87,89
2026-03-12 14:00:00,536,94,98
2026-03-12 15:00:00,537,86,98
2026-03-12 16:00:00,522,84,93
2026-03-12 17:00:00,517,95,88
2026-03-12 18:00:00,526,82,89
2026-03-12 19:00:00,530,86,94
2026-03-12 20:00:00,534,82,91
2026-03-12 21:00:00,504,81,93
2026-03-12 22:00:00,521,81,89
2026-03-12 23:00:00,522,92,92
2026-03-13 00:00:00,511,82,99
2026-03-13 01:00:00,518,86,96
2026-03-13 02:00:00,528,88,92
2026-03-13 03:00:00,521,84,98
2026-03-13 04:00:00,533,81,97
2026-03-13 05:00:00,517,93,86
2026-03-13 06:00:00,527,94,91
2026-03-13 07:00:00,537,87,93
2026-03-13 08:00:00,519,86,94
2026-03-13 09:00:00,511,90,92
2026-03-13 10:00:00,524,89,97
2026-03-13 11:00:00,508,81,95
2026-03-13 12:00:00,521,81,99
2026-03-13 13:00:00,528,88,86
2026-03-13 14:00:00,525,91,99
2026-03-13 15:00:00,539,90,96
2026-03-13 16:00:00,505,91,97
2026-03-13 17:00:00,510,86,90
2026-03-13 18:00:00,500,81,95
2026-03-13 19:00:00,520,83,86
2026-03-13 20:00:00,531,89,85
2026-03-13 21:00:00,538,83,92
2026-03-13 22:00:00,506,82,88
2026-03-13 23:00:00,529,92,88
2026-03-14 00:00:00,538,80,89
2026-03-14 01:00:00,521,89,99
2026-03-14 02:00:00,524,81,90
2026-03-14 03:00:00,510,80,97
2026-03-14 04:00:00,539,91,92
2026-03-14 05:00:00,520,88,87
2026-03-14 06:00:00,511,80,87
2026-03-14 07:00:00,508,85,99
2026-03-14 08:00:00,520,91,86
2026-03-14 09:00:00,500,85,98
2026-03-14 10:00:00,503,82,95
2026-03-14 11:00:00,507,90,91
2026-03-14 12:00:00,511,91,93
2026-03-14 13:00:00,528,90,86
2026-03-14 14:00:00,528,89,86
2026-03-14 15:00:00,531,83,99
2026-03-14 16:00:00,512,84,99
2026-03-14 17:00:00,538,81,96
2026-03-14 18:00:00,537,91,85
2026-03-14 19:00:00,514,82,86
2026-03-14 20:00:00,500,92,94
2026-03-14 21:00:00,539,86,94
2026-03-14 22:00:00,500,86,88
2026-03-14 23:00:00,500,88,96
2026-03-15 00:00:00,508,81,91
2026-03-15 01:00:00,527,81,94
2026-03-15 02:00:00,504,82,94
2026-03-15 03:00:00,540,83,92
2026-03-15 04:00:00,521,85,96
2026-03-15 05:00:00,522,87,96
2026-03-15 06:00:00,536,90,89
2026-03-15 07:00:00,502,91,97
2026-03-15 08:00:00,504,81,86
2026-03-15 09:00:00,526,95,85
2026-03-15 10:00:00,501,92,98
2026-03-15 11:00:00,535,81,87
2026-03-15 12:00:00,534,92,99
2026-03-15 13:00:00,530,88,86
2026-03-15 14:00:00,515,95,93
2026-03-15 15:00:00,508,86,91
2026-03-15 16:00:00,536,89,94
2026-03-15 17:00:00,537,91,92
2026-03-15 18:00:00,501,80,97
2026-03-15 19:00:00,531,94,97
2026-03-15 20:00:00,510,90,95
2026-03-15 21:00:00,500,86,90
2026-03-15 22:00:00,540,91,85
2026-03-15 23:00:00,504,95,91
2026-03-16 00:00:00,524,90,93
2026-03-16 01:00:00,508,92,90
2026-03-16 02:00:00,518,83,99
2026-03-16 03:00:00,534,88,90
2026-03-16 04:00:00,537,81,90
2026-03-16 05:00:00,536,84,92
2026-03-16 06:00:00,514,89,95
2026-03-16 07:00:00,506,82,85
2026-03-16 08:00:00,502,81,98
2026-03-16 09:00:00,502,91,92
2026-03-16 10:00:00,500,93,93
2026-03-16 11:00:00,515,80,89
2026-03-16 12:00:00,507,82,97
2026-03-16 13:00:00,525,94,92
2026-03-16 14:00:00,508,80,94
2026-03-16 15:00:00,521,94,95
2026-03-16 16:00:00,536,94,95
2026-03-16 17:00:00,536,85,87
2026-03-16 18:00:00,510,93,94
2026-03-16 19:00:00,510,92,86
2026-03-16 20:00:00,514,87,98
2026-03-16 21:00:00,511,80,89
2026-03-16 22:00:00,529,91,96
2026-03-16 23:00:00,533,85,87
2026-03-17 00:00:00,516,94,99
2026-03-17 01:00:00,501,84,85
2026-03-17 02:00:00,528,83,87
2026-03-17 03:00:00,522,85,92
2026-03-17 04:00:00,535,80,90
2026-03-17 05:00:00,512,93,90
2026-03-17 06:00:00,506,85,87
2026-03-17 07:00:00,522,83,100
2026-03-17 08:00:00,500,91,88
2026-03-17 09:00:00,527,83,88
2026-03-17 10:00:00,532,93,91
2026-03-17 11:00:00,534,91,95
2026-03-17 12:00:00,535,82,95
2026-03-17 13:00:00,536,94,100
2026-03-17 14:00:00,510,83,97
2026-03-17 15:00:00,535,81,86
2026-03-17 16:00:00,521,87,100
2026-03-17 17:00:00,534,86,87
2026-03-17 18:00:00,535,92,89
2026-03-17 19:00:00,532,95,90
2026-03-17 20:00:00,532,88,95
2026-03-17 21:00:00,519,81,88
2026-03-17 22:00:00,532,84,90
2026-03-17 23:00:00,530,85,85
2026-03-18 00:00:00,503,85,91
2026-03-18 01:00:00,539,89,89
2026-03-18 02:00:00,540,87,89
2026-03-18 03:00:00,509,81,93
2026-03-18 04:00:00,505,88,93
2026-03-18 05:00:00,531,88,91
2026-03-18 06:00:00,508,83,87
2026-03-18 07:00:00,526,91,91
2026-03-18 08:00:00,500,84,85
2026-03-18 09:00:00,508,81,91
2026-03-18 10:00:00,503,88,89
2026-03-18 11:00:00,514,84,89
2026-03-18 12:00:00,528,95,96
2026-03-18 13:00:00,508,83,92
2026-03-18 14:00:00,523,86,86
2026-03-18 15:00:00,508,82,98
2026-03-18 16:00:00,521,81,98
2026-03-18 17:00:00,516,92,91
2026-03-18 18:00:00,500,81,96
2026-03-18 19:00:00,538,87,99
2026-03-18 20:00:00,529,94,96
2026-03-18 21:00:00,525,83,92
2026-03-18 22:00:00,508,82,85
2026-03-18 23:00:00,510,82,98
2026-03-19 00:00:00,504,95,94
2026-03-19 01:00:00,524,81,90
2026-03-19 02:00:00,537,86,88
2026-03-19 03:00:00,501,88,92
2026-03-19 04:00:00,534,88,87
2026-03-19 05:00:00,539,92,97
2026-03-19 06:00:00,510,84,87
2026-03-19 07:00:00,512,83,98
2026-03-19 08:00:00,531,80,86
2026-03-19 09:00:00,523,92,96
2026-03-19 10:00:00,526,92,99
2026-03-19 11:00:00,502,92,92
2026-03-19 12:00:00,525,84,87
2026-03-19 13:00:00,536,92,96
2026-03-19 14:00:00,523,81,94
2026-03-19 15:00:00,537,89,93
2026-03-19 16:00:00,519,81,99
2026-03-19 17:00:00,527,92,91
2026-03-19 18:00:00,519,86,92
2026-03-19 19:00:00,536,93,96
2026-03-19 20:00:00,500,89,97
2026-03-19 21:00:00,510,94,91
2026-03-19 22:00:00,508,85,97
2026-03-19 23:00:00,508,93,88
2026-03-20 00:00:00,505,89,89
2026-03-20 01:00:00,516,86,98
2026-03-20 02:00:00,508,90,95
2026-03-20 03:00:00,517,84,88
2026-03-20 04:00:00,532,81,100
2026-03-20 05:00:00,538,83,98
2026-03-20 06:00:00,509,87,94
2026-03-20 07:00:00,505,92,93
2026-03-20 08:00:00,514,86,95
2026-03-20 09:00:00,515,84,94
2026-03-20 10:00:00,529,85,96
2026-03-20 11:00:00,503,91,92
2026-03-20 12:00:00,514,87,93
2026-03-20 13:00:00,512,81,92
2026-03-20 14:00:00,504,82,96
2026-03-20 15:00:00,533,95,97
2026-03-20 16:00:00,501,91,93
2026-03-20 17:00:00,523,94,97
2026-03-20 18:00:00,536,88,100
2026-03-20 19:00:00,521,94,97
2026-03-20 20:00:00,537,88,95
2026-03-20 21:00:00,512,91,92
2026-03-20 22:00:00,527,91,100
2026-03-20 23:00:00,517,92,97
2026-03-21 00:00:00,538,92,87
2026-03-21 01:00:00,527,86,93
2026-03-21 02:00:00,508,82,90
2026-03-21 03:00:00,521,89,96
2026-03-21 04:00:00,501,80,95
2026-03-21 05:00:00,539,89,87
2026-03-21 06:00:00,521,85,97
2026-03-21 07:00:00,538,84,95
2026-03-21 08:00:00,523,92,97
2026-03-21 09:00:00,519,94,90
2026-03-21 10:00:00,507,87,85
2026-03-21 11:00:00,529,88,89
2026-03-21 12:00:00,515,91,88
2026-03-21 13:00:00,517,85,97
2026-03-21 14:00:00,507,89,86
2026-03-21 15:00:00,516,86,92
2026-03-21 16:00:00,510,93,88
2026-03-21 17:00:00,519,90,94
2026-03-21 18:00:00,513,81,99
2026-03-21 19:00:00,536,93,92
2026-03-21 20:00:00,529,87,88
2026-03-21 21:00:00,501,80,88
2026-03-21 22:00:00,531,91,90
2026-03-21 23:00:00,509,83,87
2026-03-22 00:00:00,523,94,87
2026-03-22 01:00:00,535,88,95
2026-03-22 02:00:00,510,86,96
2026-03-22 03:00:00,517,85,98
2026-03-22 04:00:00,532,94,93
2026-03-22 05:00:00,517,95,86
2026-03-22 06:00:00,507,95,91
2026-03-22 07:00:00,510,80,98
2026-03-22 08:00:00,521,84,92
2026-03-22 09:00:00,528,94,99
2026-03-22 10:00:00,508,93,97
2026-03-22 11:00:00,520,93,91
2026-03-22 12:00:00,512,94,85
2026-03-22 13:00:00,507,88,86
2026-03-22 14:00:00,502,91,89
2026-03-22 15:00:00,528,82,85
2026-03-22 16:00:00,523,90,86
2026-03-22 17:00:00,502,80,89
2026-03-22 18:00:00,530,85,89
2026-03-22 19:00:00,504,89,90
2026-03-22 20:00:00,520,94,91
2026-03-22 21:00:00,507,93,85
2026-03-22 22:00:00,538,89,92
2026-03-22 23:00:00,536,83,91
2026-03-23 00:00:00,525,82,100
2026-03-23 01:00:00,510,81,91
2026-03-23 02:00:00,507,86,97
2026-03-23 03:00:00,539,91,96
2026-03-23 04:00:00,509,92,90
2026-03-23 05:00:00,501,85,100
2026-03-23 06:00:00,515,91,89
2026-03-23 07:00:00,523,91,91
2026-03-23 08:00:00,515,84,90
2026-03-23 09:00:00,509,94,92
2026-03-23 10:00:00,539,86,90
2026-03-23 11:00:00,500,89,96
2026-03-23 12:00:00,530,87,96
2026-03-23 13:00:00,514,84,92
2026-03-23 14:00:00,527,93,87
2026-03-23 15:00:00,532,91,86
2026-03-23 16:00:00,530,92,87
2026-03-23 17:00:00,503,94,86
2026-03-23 18:00:00,532,85,97
2026-03-23 19:00:00,538,95,88
2026-03-23 20:00:00,532,85,91
2026-03-23 21:00:00,524,81,88
2026-03-23 22:00:00,500,95,88
2026-03-23 23:00:00,509,92,88
2026-03-24 00:00:00,522,87,90
2026-03-24 01:00:00,505,95,98
2026-03-24 02:00:00,516,88,97
2026-03-24 03:00:00,530,86,95
2026-03-24 04:00:00,528,88,89
2026-03-24 05:00:00,509,86,91
2026-03-24 06:00:00,509,84,90
2026-03-24 07:00:00,532,80,88
2026-03-24 08:00:00,538,89,93
2026-03-24 09:00:00,509,91,89
2026-03-24 10:00:00,540,85,90
2026-03-24 11:00:00,522,92,86
2026-03-24 12:00:00,524,85,95
2026-03-24 13:00:00,513,91,86
2026-03-24 14:00:00,524,87,100
2026-03-24 15:00:00,515,82,88
2026-03-24 16:00:00,534,81,93
2026-03-24 17:00:00,525,95,93
2026-03-24 18:00:00,506,87,85
2026-03-24 19:00:00,531,90,92
2026-03-24 20:00:00,535,89,88
2026-03-24 21:00:00,535,90,89
2026-03-24 22:00:00,500,82,92
2026-03-24 23:00:00,524,85,97
2026-03-25 00:00:00,503,89,97
2026-03-25 01:00:00,514,95,96
2026-03-25 02:00:00,524,82,95
2026-03-25 03:00:00,517,95,86
2026-03-25 04:00:00,523,90,93
2026-03-25 05:00:00,536,82,90
2026-03-25 06:00:00,540,82,96
2026-03-25 07:00:00,505,93,93
2026-03-25 08:00:00,504,82,95
2026-03-25 09:00:00,521,93,93
2026-03-25 10:00:00,501,82,97
2026-03-25 11:00:00,537,86,95
2026-03-25 12:00:00,528,95,96
2026-03-25 13:00:00,511,81,100
2026-03-25 14:00:00,500,84,85
2026-03-25 15:00:00,516,85,98
2026-03-25 16:00:00,510,80,87
2026-03-25 17:00:00,539,95,88
2026-03-25 18:00:00,508,82,89
2026-03-25 19:00:00,519,82,91
2026-03-25 20:00:00,536,87,98
2026-03-25 21:00:00,539,92,99
2026-03-25 22:00:00,534,94,97
2026-03-25 23:00:00,502,95,91
2026-03-26 00:00:00,504,85,98
2026-03-26 01:00:00,531,95,92
2026-03-26 02:00:00,505,85,89
2026-03-26 03:00:00,528,92,85
2026-03-26 04:00:00,529,90,100
2026-03-26 05:00:00,534,93,96
2026-03-26 06:00:00,515,86,94
2026-03-26 07:00:00,512,83,87
2026-03-26 08:00:00,540,92,95
2026-03-26 09:00:00,519,86,85
2026-03-26 10:00:00,532,90,90
2026-03-26 11:00:00,514,83,89
2026-03-26 12:00:00,502,85,88
2026-03-26 13:00:00,537,82,96
2026-03-26 14:00:00,501,91,100
2026-03-26 15:00:00,524,88,94
2026-03-26 16:00:00,536,94,94
2026-03-26 17:00:00,530,80,86
2026-03-26 18:00:00,500,84,98
2026-03-26 19:00:00,535,94,97
2026-03-26 20:00:00,519,89,98
2026-03-26 21:00:00,531,92,94
2026-03-26 22:00:00,536,94,99
2026-03-26 23:00:00,519,82,98
2026-03-27 00:00:00,512,92,96
2026-03-27 01:00:00,527,81,93
2026-03-27 02:00:00,521,81,85
2026-03-27 03:00:00,526,87,96
2026-03-27 04:00:00,520,87,100
2026-03-27 05:00:00,512,81,97
2026-03-27 06:00:00,517,93,90
2026-03-27 07:00:00,529,94,87
2026-03-27 08:00:00,507,91,89
2026-03-27 09:00:00,536,92,92
2026-03-27 10:00:00,520,86,86
2026-03-27 11:00:00,523,94,85
2026-03-27 12:00:00,511,91,96
2026-03-27 13:00:00,507,85,90
2026-03-27 14:00:00,529,93,91
2026-03-27 15:00:00,527,89,92
2026-03-27 16:00:00,505,90,94
2026-03-27 17:00:00,533,90,97
2026-03-27 18:00:00,522,89,98
2026-03-27 19:00:00,527,87,94
2026-03-27 20:00:00,521,88,94
2026-03-27 21:00:00,514,89,93
2026-03-27 22:00:00,504,89,88
2026-03-27 23:00:00,525,87,92
2026-03-28 00:00:00,516,88,99
2026-03-28 01:00:00,518,87,93
2026-03-28 02:00:00,526,88,85
2026-03-28 03:00:00,533,85,89
2026-03-28 04:00:00,514,81,95
2026-03-28 05:00:00,532,93,89
2026-03-28 06:00:00,538,95,91
2026-03-28 07:00:00,536,88,88
2026-03-28 08:00:00,515,85,88
2026-03-28 09:00:00,500,94,89
2026-03-28 10:00:00,503,85,88
2026-03-28 11:00:00,530,81,100
2026-03-28 12:00:00,520,89,96
2026-03-28 13:00:00,512,89,98
2026-03-28 14:00:00,523,90,100
2026-03-28 15:00:00,537,84,89
2026-03-28 16:00:00,502,87,85
2026-03-28 17:00:00,502,89,93
2026-03-28 18:00:00,536,93,94
2026-03-28 19:00:00,524,82,89
2026-03-28 20:00:00,539,87,86
2026-03-28 21:00:00,501,84,96
2026-03-28 22:00:00,506,84,88
2026-03-28 23:00:00,513,94,95
2026-03-29 00:00:00,525,91,97
2026-03-29 01:00:00,512,90,95
2026-03-29 02:00:00,540,95,85
2026-03-29 03:00:00,535,93,87
2026-03-29 04:00:00,536,86,87
2026-03-29 05:00:00,516,91,94
2026-03-29 06:00:00,512,88,95
2026-03-29 07:00:00,525,92,92
2026-03-29 08:00:00,505,82,92
2026-03-29 09:00:00,534,91,86
2026-03-29 10:00:00,513,89,90
2026-03-29 11:00:00,512,93,90
2026-03-29 12:00:00,508,81,92
2026-03-29 13:00:00,512,89,99
2026-03-29 14:00:00,518,85,93
2026-03-29 15:00:00,526,86,88
2026-03-29 16:00:00,501,89,92
2026-03-29 17:00:00,528,93,97
2026-03-29 18:00:00,534,80,86
2026-03-29 19:00:00,535,90,89
2026-03-29 20:00:00,536,88,97
2026-03-29 21:00:00,537,81,89
2026-03-29 22:00:00,505,95,99
2026-03-29 23:00:00,518,82,99
2026-03-30 00:00:00,516,86,86
2026-03-30 01:00:00,519,86,95
2026-03-30 02:00:00,503,84,92
2026-03-30 03:00:00,534,91,86
2026-03-30 04:00:00,510,85,93
2026-03-30 05:00:00,527,92,95
2026-03-30 06:00:00,511,94,95
2026-03-30 07:00:00,510,86,91
2026-03-30 08:00:00,508,84,92
2026-03-30 09:00:00,500,84,85
2026-03-30 10:00:00,508,90,97
2026-03-30 11:00:00,536,83,91
2026-03-30 12:00:00,513,80,92
2026-03-30 13:00:00,501,87,91
2026-03-30 14:00:00,516,93,99
2026-03-30 15:00:00,528,82,88
2026-03-30 16:00:00,527,94,96
2026-03-30 17:00:00,500,94,98
2026-03-30 18:00:00,509,95,96
2026-03-30 19:00:00,520,87,86
2026-03-30 20:00:00,511,88,96
2026-03-30 21:00:00,513,81,87
2026-03-30 22:00:00,511,87,93
2026-03-30 23:00:00,531,85,92
2026-03-31 00:00:00,501,86,93
2026-03-31 01:00:00,508,81,89
2026-03-31 02:00:00,534,89,99
2026-03-31 03:00:00,504,80,87
2026-03-31 04:00:00,529,85,90
2026-03-31 05:00:00,508,89,86
2026-03-31 06:00:00,523,81,99
2026-03-31 07:00:00,526,88,99
2026-03-31 08:00:00,506,95,100
2026-03-31 09:00:00,520,88,98
2026-03-31 10:00:00,506,85,93
2026-03-31 11:00:00,503,92,96
2026-03-31 12:00:00,540,87,99
2026-03-31 13:00:00,509,95,89
2026-03-31 14:00:00,521,82,90
2026-03-31 15:00:00,509,90,86
2026-03-31 16:00:00,537,90,97
2026-03-31 17:00:00,525,89,93
2026-03-31 18:00:00,532,84,92
2026-03-31 19:00:00,531,87,91
2026-03-31 20:00:00,528,82,90
2026-03-31 21:00:00,506,84,87
2026-03-31 22:00:00,505,81,88
2026-03-31 23:00:00,533,94,86
2026-04-01 00:00:00,515,91,98
2026-04-01 01:00:00,539,81,87
2026-04-01 02:00:00,529,81,100
2026-04-01 03:00:00,518,81,92
2026-04-01 04:00:00,538,84,96
2026-04-01 05:00:00,506,88,96
2026-04-01 06:00:00,511,90,88
2026-04-01 07:00:00,531,83,90
2026-04-01 08:00:00,511,84,100
2026-04-01 09:00:00,524,88,92
2026-04-01 10:00:00,514,94,90
2026-04-01 11:00:00,510,80,96
2026-04-01 12:00:00,518,84,89
2026-04-01 13:00:00,507,92,90
2026-04-01 14:00:00,524,90,93
2026-04-01 15:00:00,537,92,91
2026-04-01 16:00:00,512,80,91
2026-04-01 17:00:00,512,89,94
2026-04-01 18:00:00,519,94,85
2026-04-01 19:00:00,519,95,95
2026-04-01 20:00:00,500,88,99
2026-04-01 21:00:00,501,85,85
2026-04-01 22:00:00,523,92,96
2026-04-01 23:00:00,504,90,91
2026-04-02 00:00:00,528,95,93
2026-04-02 01:00:00,539,85,97
2026-04-02 02:00:00,527,86,90
2026-04-02 03:00:00,538,90,98
2026-04-02 04:00:00,514,88,90
2026-04-02 05:00:00,528,95,100
2026-04-02 06:00:00,520,85,90
2026-04-02 07:00:00,522,84,85
2026-04-02 08:00:00,526,82,97
2026-04-02 09:00:00,522,82,89
2026-04-02 10:00:00,538,84,85
2026-04-02 11:00:00,523,85,89
2026-04-02 12:00:00,537,89,88
2026-04-02 13:00:00,504,90,98
2026-04-02 14:00:00,513,81,89
2026-04-02 15:00:00,537,90,95
2026-04-02 16:00:00,537,92,92
2026-04-02 17:00:00,527,87,99
2026-04-02 18:00:00,509,93,90
2026-04-02 19:00:00,539,89,90
